shipment_id,date,client_id,location_id,line_id
5592,2024-11-28,4,22,26
5593,2024-11-28,1,31,38
5594,2024-11-28,9,31,12
5595,2024-11-28,8,22,54
5596,2024-11-28,10,31,81
5597,2024-11-28,7,22,33
5598,2024-11-28,6,22,50
5599,2024-11-28,10,22,52
5600,2024-11-28,1,31,89
5601,2024-11-28,8,31,54
5602,2024-11-28,10,22,90
5603,2024-11-28,8,22,64
5604,2024-11-28,8,22,57
5605,2024-11-28,8,31,77
5606,2024-11-28,7,22,93
5607,2024-11-28,6,22,42
5608,2024-11-28,1,31,68
5609,2024-11-28,10,22,38
5610,2024-11-28,4,22,36
5611,2024-11-28,6,22,54
5612,2024-11-28,10,22,86
5613,2024-11-28,4,31,93
5614,2024-11-28,8,22,78
5615,2024-11-28,10,31,82
5616,2024-11-28,5,22,38
5617,2024-11-28,5,31,55
5618,2024-11-28,6,31,10
5619,2024-11-28,4,31,78
5620,2024-11-28,8,22,3
5621,2024-11-28,5,31,22
5622,2024-11-28,4,31,56
5623,2024-11-28,5,31,34
5624,2024-11-28,4,31,95
5625,2024-11-28,9,31,89
5626,2024-11-28,7,31,64
5627,2024-11-28,5,31,94
5628,2024-11-28,3,22,43
5629,2024-11-28,5,31,93
5630,2024-11-28,1,31,25
5631,2024-11-28,7,31,20
5632,2024-11-28,3,22,80
5633,2024-11-28,10,31,24
5634,2024-11-28,5,31,66
5635,2024-11-28,5,31,14
5636,2024-11-28,8,22,6
5637,2024-11-28,3,31,95
5638,2024-11-28,3,31,4
5639,2024-11-28,3,31,40
5640,2024-11-28,3,31,59
5641,2024-11-28,4,22,97
5642,2024-11-28,7,31,58
5643,2024-11-28,5,31,28
5644,2024-11-28,3,31,53
5645,2024-11-28,4,31,28
5646,2024-11-28,4,31,96
5647,2024-11-28,3,31,96
5648,2024-11-28,10,22,10
5649,2024-11-28,6,31,4
5650,2024-11-28,7,22,64
5651,2024-11-28,1,31,49
5652,2024-11-28,4,31,58
5653,2024-11-28,8,22,91
5654,2024-11-28,3,22,73
5655,2024-11-28,6,22,57
5656,2024-11-28,9,22,20
5657,2024-11-28,7,31,49
5658,2024-11-28,8,31,78
5659,2024-11-28,2,22,79
5660,2024-11-28,7,31,41
5661,2024-11-28,9,31,83
5662,2024-11-28,9,22,77
5663,2024-11-28,6,31,64
5664,2024-11-28,2,31,57
5665,2024-11-28,9,22,37
5666,2024-11-28,9,31,86
5667,2024-11-28,3,31,77
5668,2024-11-28,8,31,60
5669,2024-11-28,9,31,37
5670,2024-11-28,6,31,74
5671,2024-11-28,10,31,65
5672,2024-11-28,3,31,93
5673,2024-11-28,10,31,42
5674,2024-11-28,2,22,49
5675,2024-11-28,10,22,44
5676,2024-11-28,3,31,71
5677,2024-11-28,4,22,61
5678,2024-11-28,2,31,17
5679,2024-11-28,6,22,43
5680,2024-11-28,1,22,82
5681,2024-11-28,6,31,42
5682,2024-11-28,1,22,20
5683,2024-11-28,8,31,71
5684,2024-11-28,9,22,33
5685,2024-11-28,8,31,58
5686,2024-11-28,3,22,55
5687,2024-11-28,8,22,70
5688,2024-11-28,10,31,89
5689,2024-11-28,5,31,99
5690,2024-11-28,6,31,54
5691,2024-11-28,8,22,26
5692,2024-11-28,5,31,84
5693,2024-11-28,6,22,36
5694,2024-11-28,4,22,68
5695,2024-11-28,6,22,88
5696,2024-11-28,5,22,96
5697,2024-11-28,3,22,42
5698,2024-11-28,2,31,79
5699,2024-11-28,8,31,33
5700,2024-11-28,1,22,58
5701,2024-11-28,8,22,88
5702,2024-11-28,1,31,36
5703,2024-11-28,8,31,61
5704,2024-11-28,8,22,79
5705,2024-11-28,10,22,18
5706,2024-11-28,6,22,73
5707,2024-11-28,1,31,33
5708,2024-11-28,1,31,81
5709,2024-11-28,2,22,88
5710,2024-11-28,6,31,76
5711,2024-11-28,10,31,17
5712,2024-11-28,2,22,99
5713,2024-11-28,5,22,72
5714,2024-11-28,2,31,59
5715,2024-11-28,4,22,9
5716,2024-11-28,9,22,85
5717,2024-11-28,1,31,65
5718,2024-11-28,9,31,88
5719,2024-11-28,9,22,59
5720,2024-11-28,1,22,75
5721,2024-11-28,5,22,43
5722,2024-11-28,2,31,97
5723,2024-11-28,9,31,27
5724,2024-11-28,10,22,85
5725,2024-11-28,6,31,83
5726,2024-11-28,8,31,99
5727,2024-11-28,10,22,74
5728,2024-11-28,10,22,7
5729,2024-11-28,4,22,25
5730,2024-11-28,6,22,37
5731,2024-11-28,4,31,9
5732,2024-11-28,9,31,44
5733,2024-11-28,1,31,24
5734,2024-11-28,2,22,78
5735,2024-11-28,10,22,62
5736,2024-11-28,10,31,23
5737,2024-11-28,4,22,66
5738,2024-11-28,6,22,33
5739,2024-11-28,2,22,91
5740,2024-11-28,10,22,37
5741,2024-11-28,7,22,85
5742,2024-11-28,7,31,16
5743,2024-11-28,3,22,77
5744,2024-11-28,2,22,48
5745,2024-11-28,5,31,15
5746,2024-11-28,10,22,37
5747,2024-11-28,3,31,73
5748,2024-11-28,9,22,46
5749,2024-11-28,10,22,1
5750,2024-11-28,7,31,42
5751,2024-11-28,5,22,87
5752,2024-11-28,2,22,39
5753,2024-11-28,4,31,55
5754,2024-11-28,3,22,32
5755,2024-11-28,10,31,37
5756,2024-11-28,5,31,52
5757,2024-11-28,8,22,5
5758,2024-11-28,6,31,81
5759,2024-11-28,2,31,97
5760,2024-11-28,1,22,7
5761,2024-11-28,5,31,91
5762,2024-11-28,2,31,99
5763,2024-11-28,4,22,29
5764,2024-11-28,7,31,59
5765,2024-11-28,9,31,9
5766,2024-11-28,10,31,93
5767,2024-11-28,6,22,24
5768,2024-11-28,5,31,54
5769,2024-11-28,10,22,48
5770,2024-11-28,5,22,4
5771,2024-11-28,5,31,25
5772,2024-11-28,10,31,5
5773,2024-11-28,4,22,22
5774,2024-11-28,10,31,67
5775,2024-11-28,3,22,50
5776,2024-11-28,10,31,40
5777,2024-11-28,6,31,67
5778,2024-11-28,6,22,11
5779,2024-11-28,4,22,8
5780,2024-11-28,3,31,98
5781,2024-11-28,8,31,79
5782,2024-11-28,7,31,67
5783,2024-11-28,4,31,1
5784,2024-11-28,3,22,37
5785,2024-11-28,5,22,16
5786,2024-11-28,3,22,68
5787,2024-11-28,4,31,89
5788,2024-11-28,8,22,5
5789,2024-11-28,4,22,45
5790,2024-11-28,8,31,66
5791,2024-11-28,5,31,64
5792,2024-11-28,8,22,80
5793,2024-11-28,4,22,19
5794,2024-11-28,7,31,68
5795,2024-11-28,10,31,94
5796,2024-11-28,5,22,98
5797,2024-11-28,3,22,72
5798,2024-11-28,4,31,89
5799,2024-11-28,5,22,23
5800,2024-11-28,4,31,26
5801,2024-11-28,5,22,21
5802,2024-11-28,4,22,70
5803,2024-11-28,4,31,31
5804,2024-11-28,5,22,8
5805,2024-11-28,7,22,71
5806,2024-11-28,8,31,21
5807,2024-11-28,3,22,23
5808,2024-11-28,6,31,33
5809,2024-11-28,2,22,92
5810,2024-11-28,10,31,65
5811,2024-11-28,6,31,48
5812,2024-11-28,8,31,98
5813,2024-11-28,4,31,80
5814,2024-11-28,1,22,85
5815,2024-11-28,9,22,48
5816,2024-11-28,2,31,6
5817,2024-11-28,4,31,59
5818,2024-11-28,9,22,43
5819,2024-11-28,3,22,85
5820,2024-11-28,10,31,83
5821,2024-11-28,1,22,7
5822,2024-11-28,8,22,9
5823,2024-11-28,7,31,4
5824,2024-11-28,4,31,36
5825,2024-11-28,5,22,35
5826,2024-11-28,1,22,37
5827,2024-11-28,9,31,47
5828,2024-11-28,8,31,59
5829,2024-11-28,10,22,34
5830,2024-11-28,6,31,18
5831,2024-11-28,10,31,77
5832,2024-11-28,3,22,47
5833,2024-11-28,3,31,11
5834,2024-11-28,4,22,2
5835,2024-11-28,5,31,69
5836,2024-11-28,8,22,77
5837,2024-11-28,2,31,15
5838,2024-11-28,8,31,27
5839,2024-11-28,2,31,58
5840,2024-11-28,8,22,5
5841,2024-11-28,7,22,10
5842,2024-11-28,2,31,65
5843,2024-11-28,7,22,25
5844,2024-11-28,5,22,69
5845,2024-11-28,2,31,39
5846,2024-11-28,1,22,19
5847,2024-11-28,10,31,38
5848,2024-11-28,1,22,24
5849,2024-11-28,3,31,53
5850,2024-11-28,10,22,65
5851,2024-11-28,7,31,58
5852,2024-11-28,4,31,25
5853,2024-11-28,5,22,71
5854,2024-11-28,7,31,62
5855,2024-11-28,5,31,78
5856,2024-11-28,9,31,25
5857,2024-11-28,5,22,53
5858,2024-11-28,2,22,42
5859,2024-11-28,6,31,8
5860,2024-11-28,4,22,66
5861,2024-11-28,1,31,50
5862,2024-11-28,3,22,65
5863,2024-11-28,3,31,28
5864,2024-11-28,1,22,73
5865,2024-11-28,8,22,25
5866,2024-11-28,4,31,72
5867,2024-11-28,2,22,66
5868,2024-11-28,9,22,80
5869,2024-11-28,10,31,3
5870,2024-11-28,4,22,56
5871,2024-11-28,1,31,5
5872,2024-11-28,10,31,50
5873,2024-11-28,3,22,69
5874,2024-11-28,5,31,34
5875,2024-11-28,4,22,22
5876,2024-11-28,10,31,65
5877,2024-11-28,3,22,19
5878,2024-11-28,6,31,27
5879,2024-11-28,5,22,38
5880,2024-11-28,9,31,14
5881,2024-11-28,10,22,38
5882,2024-11-28,10,31,77
5883,2024-11-28,9,31,94
5884,2024-11-28,8,31,34
5885,2024-11-28,5,22,44
5886,2024-11-28,10,22,20
5887,2024-11-28,1,22,18
5888,2024-11-28,9,31,86
5889,2024-11-28,5,22,44
5890,2024-11-28,8,31,31
5891,2024-11-28,9,31,25
5892,2024-11-28,9,31,43
5893,2024-11-28,10,22,70
5894,2024-11-28,8,31,80
5895,2024-11-28,4,31,78
5896,2024-11-28,7,22,84
5897,2024-11-28,7,22,40
5898,2024-11-28,9,31,95
5899,2024-11-28,5,31,65
5900,2024-11-28,2,31,36
5901,2024-11-28,7,31,30
5902,2024-11-28,1,31,81
5903,2024-11-28,8,22,98
5904,2024-11-28,9,22,4
5905,2024-11-28,4,31,20
5906,2024-11-28,3,31,14
5907,2024-11-28,4,22,78
5908,2024-11-28,3,22,65
5909,2024-11-28,2,31,38
5910,2024-11-28,3,31,64
5911,2024-11-28,2,31,14
5912,2024-11-28,5,31,92
5913,2024-11-28,2,22,59
5914,2024-11-28,7,22,55
5915,2024-11-28,1,31,19
5916,2024-11-28,5,22,43
5917,2024-11-28,1,22,6
5918,2024-11-28,2,31,89
5919,2024-11-28,7,31,99
5920,2024-11-28,6,22,8
5921,2024-11-28,8,22,46
5922,2024-11-28,1,31,91
5923,2024-11-28,4,22,95
5924,2024-11-28,6,31,29
5925,2024-11-28,3,22,31
5926,2024-11-28,6,31,90
5927,2024-11-28,7,31,51
5928,2024-11-28,2,31,54
5929,2024-11-28,5,22,3
5930,2024-11-28,6,31,68
5931,2024-11-28,3,31,31
5932,2024-11-28,7,31,87
5933,2024-11-28,4,31,98
5934,2024-11-28,7,22,60
5935,2024-11-28,6,22,5
5936,2024-11-28,4,31,36
5937,2024-11-28,5,22,67
5938,2024-11-28,6,31,93
5939,2024-11-28,2,31,84
5940,2024-11-28,2,31,39
5941,2024-11-28,7,22,42
5942,2024-11-28,6,22,19
5943,2024-11-28,3,22,2
5944,2024-11-28,7,22,91
5945,2024-11-28,7,22,31
5946,2024-11-28,5,22,58
5947,2024-11-28,6,22,6
5948,2024-11-28,8,22,25
5949,2024-11-28,4,22,25
5950,2024-11-28,7,22,81
5951,2024-11-28,2,31,92
5952,2024-11-28,8,31,14
5953,2024-11-28,6,22,33
5954,2024-11-28,9,31,77
5955,2024-11-28,1,31,73
5956,2024-11-28,7,31,34
5957,2024-11-28,1,31,81
5958,2024-11-28,7,31,55
5959,2024-11-28,1,22,6
5960,2024-11-28,8,31,10
5961,2024-11-28,2,31,16
5962,2024-11-28,5,31,16
5963,2024-11-28,7,22,25
5964,2024-11-28,4,31,27
5965,2024-11-28,3,22,98
5966,2024-11-28,10,22,11
5967,2024-11-28,7,31,67
5968,2024-11-28,4,22,29
5969,2024-11-28,4,31,57
5970,2024-11-28,2,31,17
5971,2024-11-28,4,22,37
5972,2024-11-28,4,31,8
5973,2024-11-28,6,31,39
5974,2024-11-28,5,22,93
5975,2024-11-28,4,31,35
5976,2024-11-28,2,31,27
5977,2024-11-28,7,31,92
5978,2024-11-28,9,22,12
5979,2024-11-28,8,22,5
5980,2024-11-28,3,31,3
5981,2024-11-28,6,31,6
5982,2024-11-28,7,31,69
5983,2024-11-28,9,31,24
5984,2024-11-28,4,31,18
5985,2024-11-28,10,31,64
5986,2024-11-28,3,31,68
5987,2024-11-28,2,22,64
5988,2024-11-28,1,22,98
5989,2024-11-28,4,22,18
5990,2024-11-28,5,31,34
5991,2024-11-28,10,31,37
5992,2024-11-28,9,31,37
5993,2024-11-28,3,22,89
5994,2024-11-28,4,22,32
5995,2024-11-28,9,31,13
5996,2024-11-28,3,22,53
5997,2024-11-28,1,22,27
5998,2024-11-28,5,22,69
5999,2024-11-28,9,22,1
6000,2024-11-28,8,22,76
6001,2024-11-28,3,31,31
6002,2024-11-28,2,31,81
6003,2024-11-28,5,31,76
6004,2024-11-28,10,22,77
6005,2024-11-28,4,31,51
6006,2024-11-28,6,22,74
6007,2024-11-28,10,22,46
6008,2024-11-28,2,31,3
6009,2024-11-28,5,22,88
6010,2024-11-28,7,22,49
6011,2024-11-28,2,31,84
6012,2024-11-28,10,22,20
6013,2024-11-28,8,31,23
6014,2024-11-28,7,22,15
6015,2024-11-28,10,31,63
6016,2024-11-28,4,22,94
6017,2024-11-28,8,22,75
6018,2024-11-28,5,22,41
6019,2024-11-28,10,31,93
6020,2024-11-28,8,31,91
6021,2024-11-28,6,31,69
6022,2024-11-28,6,22,62
6023,2024-11-28,6,31,14
6024,2024-11-28,4,22,92
6025,2024-11-28,6,22,79
6026,2024-11-28,4,22,51
6027,2024-11-28,10,22,72
6028,2024-11-28,9,22,61
6029,2024-11-28,9,31,5
6030,2024-11-28,4,22,82
6031,2024-11-28,4,22,93
6032,2024-11-28,9,22,16
6033,2024-11-28,1,22,95
6034,2024-11-28,3,22,81
6035,2024-11-28,3,31,14
6036,2024-11-28,3,31,61
6037,2024-11-28,7,22,96
6038,2024-11-28,4,22,4
6039,2024-11-28,5,22,2
6040,2024-11-28,9,31,84
6041,2024-11-28,6,22,90
6042,2024-11-28,7,22,98
6043,2024-11-28,5,31,97
6044,2024-11-28,8,22,16
6045,2024-11-28,1,31,32
6046,2024-11-28,1,31,79
6047,2024-11-28,1,31,26
6048,2024-11-28,4,22,44
6049,2024-11-28,3,22,12
6050,2024-11-28,2,22,1
6051,2024-11-28,6,22,79
6052,2024-11-28,10,31,60
6053,2024-11-28,4,31,88
6054,2024-11-28,3,31,52
6055,2024-11-28,8,22,83
6056,2024-11-28,8,22,17
6057,2024-11-28,6,22,25
6058,2024-11-28,7,31,93
6059,2024-11-28,3,31,73
6060,2024-11-28,1,31,28
6061,2024-11-28,10,22,2
6062,2024-11-28,1,22,72
6063,2024-11-28,1,31,29
6064,2024-11-28,3,22,71
6065,2024-11-28,6,22,57
6066,2024-11-28,10,31,37
6067,2024-11-28,3,22,37
6068,2024-11-28,5,22,33
6069,2024-11-28,4,22,18
6070,2024-11-28,3,31,28
6071,2024-11-28,7,31,43
6072,2024-11-28,1,22,68
6073,2024-11-28,4,31,23
6074,2024-11-28,5,22,56
6075,2024-11-28,9,22,68
6076,2024-11-28,1,22,65
6077,2024-11-28,1,22,79
6078,2024-11-28,3,31,10
6079,2024-11-28,8,22,69
6080,2024-11-28,3,22,75
6081,2024-11-28,6,31,77
6082,2024-11-28,3,31,63
6083,2024-11-28,10,22,51
6084,2024-11-28,10,22,41
6085,2024-11-28,2,22,50
6086,2024-11-28,3,31,14
6087,2024-11-28,7,31,70
6088,2024-11-28,3,31,17
6089,2024-11-28,8,31,14
6090,2024-11-28,10,31,21
6091,2024-11-28,2,22,69
6092,2024-11-28,10,22,36
6093,2024-11-28,8,22,7
6094,2024-11-28,7,22,68
6095,2024-11-28,10,22,94
6096,2024-11-28,10,22,59
6097,2024-11-28,5,22,13
6098,2024-11-28,1,22,56
6099,2024-11-28,7,31,11
6100,2024-11-28,5,22,42
6101,2024-11-28,1,22,61
6102,2024-11-28,7,31,53
6103,2024-11-28,6,22,55
6104,2024-11-28,2,22,28
6105,2024-11-28,4,31,49
6106,2024-11-28,8,31,35
6107,2024-11-28,4,22,65
6108,2024-11-28,10,31,44
6109,2024-11-28,10,22,35
6110,2024-11-28,2,31,12
6111,2024-11-28,10,22,24
6112,2024-11-28,2,22,89
6113,2024-11-28,10,31,48
6114,2024-11-28,1,31,40
6115,2024-11-28,5,31,34
6116,2024-11-28,5,31,60
6117,2024-11-28,7,31,22
6118,2024-11-28,3,31,1
6119,2024-11-28,1,22,38
6120,2024-11-28,2,22,32
6121,2024-11-28,9,22,27
6122,2024-11-28,7,22,89
6123,2024-11-28,9,22,90
6124,2024-11-28,6,31,75
6125,2024-11-28,1,31,46
6126,2024-11-28,9,22,62
6127,2024-11-28,4,22,40
6128,2024-11-28,10,22,61
6129,2024-11-28,7,22,96
6130,2024-11-28,2,22,7
6131,2024-11-28,1,22,28
6132,2024-11-28,9,22,2
6133,2024-11-28,2,22,36
6134,2024-11-28,5,31,19
6135,2024-11-28,8,22,83
6136,2024-11-28,10,31,38
6137,2024-11-28,3,22,94
6138,2024-11-28,3,31,48
6139,2024-11-28,9,31,6
6140,2024-11-28,9,31,39
6141,2024-11-28,9,31,85
6142,2024-11-28,10,22,22
6143,2024-11-28,4,31,67
6144,2024-11-28,3,22,56
6145,2024-11-28,6,22,2
6146,2024-11-28,5,31,34
6147,2024-11-28,10,22,14
6148,2024-11-28,8,31,57
6149,2024-11-28,2,22,73
6150,2024-11-28,6,22,94
6151,2024-11-28,9,31,94
6152,2024-11-28,4,31,1
6153,2024-11-28,1,22,28
6154,2024-11-28,5,22,43
6155,2024-11-28,1,22,96
6156,2024-11-28,7,31,50
6157,2024-11-28,3,22,3
6158,2024-11-28,8,31,23
6159,2024-11-28,6,31,47
6160,2024-11-28,8,22,84
6161,2024-11-28,3,31,7
6162,2024-11-28,6,31,34
6163,2024-11-28,3,22,75
6164,2024-11-28,3,22,75
6165,2024-11-28,8,22,55
6166,2024-11-28,4,31,48
6167,2024-11-28,10,22,62
6168,2024-11-28,5,22,66
6169,2024-11-28,2,22,84
6170,2024-11-28,10,22,29
6171,2024-11-28,4,31,78
6172,2024-11-28,8,31,73
6173,2024-11-28,7,22,46
6174,2024-11-28,10,31,62
6175,2024-11-28,6,22,79
6176,2024-11-28,1,31,19
6177,2024-11-28,2,22,87
6178,2024-11-28,2,31,41
6179,2024-11-28,8,22,81
6180,2024-11-28,10,22,56
6181,2024-11-28,7,22,54
6182,2024-11-28,8,22,14
6183,2024-11-28,6,22,57
6184,2024-11-28,2,31,58
6185,2024-11-28,7,31,32
6186,2024-11-28,10,22,83
6187,2024-11-28,4,22,4
6188,2024-11-28,3,22,11
6189,2024-11-28,5,31,44
6190,2024-11-28,6,22,34
6191,2024-11-28,5,31,98
6192,2024-11-28,2,22,41
6193,2024-11-28,5,22,15
6194,2024-11-28,5,22,74
6195,2024-11-28,6,22,64
6196,2024-11-28,2,22,7
6197,2024-11-28,5,22,16
6198,2024-11-28,7,22,82
6199,2024-11-28,7,22,71
6200,2024-11-28,4,22,41
6201,2024-11-28,8,22,50
6202,2024-11-28,10,22,71
6203,2024-11-28,2,31,30
6204,2024-11-28,10,31,58
6205,2024-11-28,9,22,7
6206,2024-11-28,6,31,21
6207,2024-11-28,3,31,97
6208,2024-11-28,9,22,14
6209,2024-11-28,4,22,44
6210,2024-11-28,2,22,86
6211,2024-11-28,10,22,49
6212,2024-11-28,2,22,61
6213,2024-11-28,5,31,76
6214,2024-11-28,7,31,73
6215,2024-11-28,8,31,34
6216,2024-11-28,2,31,45
6217,2024-11-28,3,31,19
6218,2024-11-28,1,31,38
6219,2024-11-28,7,22,11
6220,2024-11-28,2,31,10
6221,2024-11-28,6,31,59
6222,2024-11-28,2,31,7
6223,2024-11-28,6,22,97
6224,2024-11-28,1,22,39
6225,2024-11-28,3,22,46
6226,2024-11-28,6,22,63
6227,2024-11-28,5,31,51
6228,2024-11-28,1,31,1
6229,2024-11-28,7,31,27
6230,2024-11-28,1,22,37
6231,2024-11-28,7,22,21
6232,2024-11-28,7,22,18
6233,2024-11-28,1,31,83
6234,2024-11-28,4,22,15
6235,2024-11-28,7,22,24
6236,2024-11-28,7,22,14
6237,2024-11-28,7,31,57
6238,2024-11-28,7,22,53
6239,2024-11-28,6,31,21
6240,2024-11-28,6,31,1
6241,2024-11-28,4,31,2
6242,2024-11-28,1,22,21
6243,2024-11-28,1,31,60
6244,2024-11-28,8,22,30
6245,2024-11-28,1,31,50
6246,2024-11-28,8,31,77
6247,2024-11-28,6,31,96
6248,2024-11-28,5,22,19
6249,2024-11-28,8,22,88
6250,2024-11-28,3,31,70
6251,2024-11-28,8,31,9
6252,2024-11-28,3,22,80
6253,2024-11-28,9,22,89
6254,2024-11-28,3,31,78
6255,2024-11-28,7,22,42
6256,2024-11-28,10,22,61
6257,2024-11-28,7,22,89
6258,2024-11-28,5,31,89
6259,2024-11-28,10,22,86
6260,2024-11-28,4,31,24
6261,2024-11-28,4,31,44
6262,2024-11-28,10,31,20
6263,2024-11-28,2,31,76
6264,2024-11-28,7,31,67
6265,2024-11-28,1,31,87
6266,2024-11-28,3,31,65
6267,2024-11-28,10,22,58
6268,2024-11-28,9,22,71
6269,2024-11-28,1,31,56
6270,2024-11-28,1,31,70
6271,2024-11-28,3,31,14
6272,2024-11-28,8,31,90
6273,2024-11-28,10,31,35
6274,2024-11-28,2,22,59
6275,2024-11-28,1,22,24
6276,2024-11-28,7,22,16
6277,2024-11-28,1,31,70
6278,2024-11-28,1,31,5
6279,2024-11-28,9,31,14
6280,2024-11-28,6,22,69
6281,2024-11-28,10,22,69
6282,2024-11-28,2,22,4
6283,2024-11-28,9,31,31
6284,2024-11-28,2,22,65
6285,2024-11-28,3,31,65
6286,2024-11-28,1,31,31
6287,2024-11-28,10,22,45
6288,2024-11-28,2,22,64
6289,2024-11-28,3,22,26
6290,2024-11-28,6,22,66
6291,2024-11-28,5,31,5
6292,2024-11-28,8,22,27
6293,2024-11-28,7,22,63
6294,2024-11-28,5,31,16
6295,2024-11-28,2,22,82
6296,2024-11-28,4,22,36
6297,2024-11-28,3,31,34
6298,2024-11-28,6,31,84
6299,2024-11-28,4,31,99
6300,2024-11-28,3,22,4
6301,2024-11-28,5,22,25
6302,2024-11-28,2,22,65
6303,2024-11-28,1,31,71
6304,2024-11-28,2,22,93
6305,2024-11-28,1,22,26
6306,2024-11-28,1,22,6
6307,2024-11-28,6,22,78
6308,2024-11-28,2,22,29
6309,2024-11-28,8,22,58
6310,2024-11-28,8,22,85
6311,2024-11-28,9,31,92
6312,2024-11-28,6,31,84
6313,2024-11-28,3,22,87
6314,2024-11-28,7,31,63
6315,2024-11-28,1,22,57
6316,2024-11-28,8,22,73
6317,2024-11-28,6,31,52
6318,2024-11-28,10,31,50
6319,2024-11-28,8,31,45
6320,2024-11-28,10,31,87
6321,2024-11-28,8,31,26
6322,2024-11-28,8,22,30
6323,2024-11-28,7,31,1
6324,2024-11-28,5,31,35
6325,2024-11-28,7,22,16
6326,2024-11-28,6,31,2
6327,2024-11-28,9,22,55
6328,2024-11-28,2,22,40
6329,2024-11-28,6,31,41
6330,2024-11-28,7,31,17
6331,2024-11-28,1,22,76
6332,2024-11-28,6,31,82
6333,2024-11-28,7,31,96
6334,2024-11-28,10,22,53
6335,2024-11-28,9,22,78
6336,2024-11-28,3,31,46
6337,2024-11-28,7,31,47
6338,2024-11-28,10,31,87
6339,2024-11-28,3,31,41
6340,2024-11-28,2,22,75
6341,2024-11-28,6,22,64
6342,2024-11-28,7,22,18
6343,2024-11-28,3,22,39
6344,2024-11-28,9,22,7
6345,2024-11-28,3,31,97
6346,2024-11-28,10,22,14
6347,2024-11-28,4,31,69
6348,2024-11-28,5,31,38
6349,2024-11-28,8,31,71
6350,2024-11-28,10,31,76
6351,2024-11-28,3,31,75
6352,2024-11-28,7,31,34
6353,2024-11-28,1,22,55
6354,2024-11-28,6,22,13
6355,2024-11-28,9,31,74
6356,2024-11-28,2,22,14
6357,2024-11-28,1,22,82
6358,2024-11-28,7,22,62
6359,2024-11-28,7,31,93
6360,2024-11-28,3,31,72
6361,2024-11-28,1,31,52
6362,2024-11-28,8,31,46
6363,2024-11-28,8,22,68
6364,2024-11-28,3,31,63
6365,2024-11-28,9,31,98
6366,2024-11-28,2,22,48
6367,2024-11-28,1,31,27
6368,2024-11-28,8,22,65
6369,2024-11-28,8,22,27
6370,2024-11-28,10,31,3
6371,2024-11-28,2,31,23
6372,2024-11-28,5,22,26
6373,2024-11-28,1,22,19
6374,2024-11-28,3,31,78
6375,2024-11-28,3,31,77
6376,2024-11-28,10,31,6
6377,2024-11-28,8,31,74
6378,2024-11-28,4,22,72
6379,2024-11-28,5,31,9
6380,2024-11-28,6,22,86
6381,2024-11-28,9,31,43
6382,2024-11-28,2,31,38
6383,2024-11-28,6,31,72
6384,2024-11-28,9,31,85
6385,2024-11-28,6,22,46
6386,2024-11-28,9,22,93
6387,2024-11-28,7,22,29
6388,2024-11-28,8,31,89
6389,2024-11-28,1,31,39
6390,2024-11-28,1,31,39
6391,2024-11-28,10,31,37
6392,2024-11-28,1,31,92
6393,2024-11-28,5,22,42
6394,2024-11-28,1,22,77
6395,2024-11-28,3,22,76
6396,2024-11-28,3,31,87
6397,2024-11-28,7,31,9
6398,2024-11-28,2,31,37
6399,2024-11-28,1,22,7
6400,2024-11-28,1,31,19
6401,2024-11-28,6,31,52
6402,2024-11-28,7,31,26
6403,2024-11-28,7,31,73
6404,2024-11-28,4,31,6
6405,2024-11-28,10,31,95
6406,2024-11-28,1,22,73
6407,2024-11-28,9,31,71
6408,2024-11-28,8,22,97
6409,2024-11-28,4,31,3
6410,2024-11-28,2,31,3
6411,2024-11-28,6,31,81
6412,2024-11-28,4,31,82
6413,2024-11-28,3,22,83
6414,2024-11-28,8,22,77
6415,2024-11-28,1,22,80
6416,2024-11-28,8,31,71
6417,2024-11-28,7,31,32
6418,2024-11-28,3,22,42
6419,2024-11-28,6,22,68
6420,2024-11-28,5,22,58
6421,2024-11-28,3,22,81
6422,2024-11-28,8,22,39
6423,2024-11-28,9,22,29
6424,2024-11-28,10,22,45
6425,2024-11-28,8,22,42
6426,2024-11-28,4,22,95
6427,2024-11-28,8,22,24
6428,2024-11-28,1,31,67
6429,2024-11-28,1,31,15
6430,2024-11-28,3,22,42
6431,2024-11-28,1,31,89
6432,2024-11-28,9,31,41
6433,2024-11-28,1,22,99
6434,2024-11-28,8,22,74
6435,2024-11-28,3,31,72
6436,2024-11-28,6,31,44
6437,2024-11-28,9,31,72
6438,2024-11-28,3,22,12
6439,2024-11-28,1,22,41
6440,2024-11-28,5,22,25
6441,2024-11-28,7,22,80
6442,2024-11-28,1,22,68
6443,2024-11-28,2,22,93
6444,2024-11-28,8,22,27
6445,2024-11-28,1,22,46
6446,2024-11-28,3,31,6
6447,2024-11-28,5,31,30
6448,2024-11-28,1,22,38
6449,2024-11-28,6,22,58
6450,2024-11-28,9,31,58
6451,2024-11-28,10,22,74
6452,2024-11-28,8,22,83
6453,2024-11-28,9,31,63
6454,2024-11-28,7,31,61
6455,2024-11-28,9,22,66
6456,2024-11-28,9,22,31
6457,2024-11-28,6,31,85
6458,2024-11-28,1,31,29
6459,2024-11-28,2,22,43
6460,2024-11-28,6,22,88
6461,2024-11-28,3,31,24
6462,2024-11-28,4,22,55
6463,2024-11-28,5,22,80
6464,2024-11-28,3,31,37
